player,nation,minutes,goals,npg,npxg,age
Raúl Jiménez,MEX,2494,12,9,9.6,33
Raúl Moro,ESP,2341,4,4,4.1,21
Raúl de Tomás,ESP,22,0,0,0.0,29
Reda Belahyane,MAR,1856,0,0,0.2,20
Reda Khadra,GER,78,0,0,0.0,23
Reece James,ENG,1063,1,1,0.4,24
Reinildo Mandava,MOZ,941,0,0,0.1,30
Reiss Nelson,ENG,490,1,1,1.1,24
Remi Oudin,FRA,299,0,0,0.1,27
Remo Freuler,SUI,3204,1,1,1.3,32
Remy Rees-Dottin,ENG,1,0,0,0.0,18
Renato Tapia,PER,2424,1,1,0.6,29
Renato Veiga,POR,1274,0,0,1.1,21
Ricardo Pereira,POR,388,0,0,0.1,30
Ricardo Rodríguez,SUI,1274,0,0,0.2,31
Riccardo Calafiori,ITA,983,2,2,0.9,22
Riccardo Orsolini,ITA,1878,15,12,7.8,27
Riccardo Sottil,ITA,956,1,1,1.1,25
Richarlison,BRA,504,4,4,3.7,27
Richie Sagrado,BEL,140,0,0,0.1,20
Rico Henry,ENG,99,0,0,0.0,27
Rico Lewis,ENG,1893,1,1,1.4,19
Ridgeciano Haps,SUR,1369,1,1,1.2,31
Ridle Baku,GER,2445,4,4,2.9,26
Ritsu Doan,JPN,2862,10,10,6.6,26
Robert Andrich,GER,1598,2,2,1.3,29
Robert Gumny,POL,271,0,0,0.3,26
Robert Lewandowski,POL,2667,27,24,24.0,35
Robert Skov,DEN,852,2,1,0.9,28
Robert Sánchez,ESP,2880,0,0,0.0,26
Robert Wagner,GER,407,0,0,0.1,21
Roberto Férnandez,ESP,1497,6,6,3.6,22
Roberto Gagliardini,ITA,180,0,0,0.0,30
Roberto López,ESP,396,0,0,0.5,24
Roberto Navarro,ESP,1278,1,1,2.0,22
Roberto Piccoli,ITA,3127,10,9,12.0,23
Robin Gosens,GER,2611,5,5,1.8,30
Robin Hack,GER,2172,4,4,5.4,25
Robin Hranáč,CZE,219,0,0,0.0,24
Robin Koch,GER,2586,3,3,1.7,28
Robin Le Normand,ESP,2151,1,1,1.5,27
Robin Olsen,SWE,226,0,0,0.0,34
Robin Zentner,GER,2880,0,0,0.0,29
Robinio Vaz,FRA,75,0,0,0.5,17
Rocco Reitz,GER,1830,2,2,1.7,22
Rodri,ESP,191,0,0,0.2,28
Rodrigo Abajas,ESP,65,0,0,0.1,21
Rodrigo Bentancur,URU,1645,2,2,1.3,27
Rodrigo De Paul,ARG,2106,3,3,1.3,30
Rodrigo Gomes,POR,810,2,2,0.7,21
Rodrigo Muniz,BRA,964,8,8,5.8,23
Rodrigo Riquelme,ESP,516,0,0,0.9,24
Rodrygo,BRA,1928,6,6,3.9,23
Roger Hinojo,ESP,9,0,0,0.0,19
Roland Sallai,HUN,46,0,0,0.1,27
Rolando Mandragora,ITA,1931,4,3,1.9,27
Romain Del Castillo,FRA,1259,6,3,1.5,28
Romain Esse,ENG,138,1,1,0.3,19
Romain Faivre,FRA,899,3,2,1.8,26
Romain Perraud,FRA,2002,2,2,0.6,26
Roman Dixon,ENG,90,0,0,0.0,19
Romano Schmid,AUT,2834,5,4,3.5,24
Romelu Lukaku,BEL,2843,14,11,9.8,31
Roméo Lavia,BEL,797,0,0,0.3,20
Ronald Araújo,URU,754,1,1,1.0,25
Ronnie Edwards,ENG,12,0,0,0.0,21
Ross Barkley,ENG,581,3,3,1.8,30
Ross Stewart,SCO,389,1,1,1.1,28
Ruben Aguilar,FRA,1124,1,1,0.8,31
Ruben Loftus-Cheek,ENG,1037,0,0,0.7,28
Ruben Vargas,SUI,976,2,2,2.7,25
Rubén García,ESP,2413,5,5,3.2,31
Rubén Peña,ESP,775,0,0,0.7,33
Rudy Matondo,FRA,66,0,0,0.0,16
Rui Modesto,ANG,608,0,0,0.5,24
Rui Patrício,POR,270,0,0,0.0,36
Rui Silva,POR,1350,0,0,0.0,30
Ruslan Malinovskyi,UKR,383,0,0,0.2,31
Ryan Christie,SCO,2117,2,2,1.8,29
Ryan Fraser,SCO,306,0,0,0.0,30
Ryan Gravenberch,NED,3160,0,0,1.1,22
Ryan Manning,IRL,1462,0,0,0.3,28
Ryan Sessegnon,ENG,580,4,4,1.6,24
Ryan Trevitt,ENG,4,0,0,0.0,21
Ryan Yates,ENG,1915,2,2,2.3,26
Rémy Cabella,FRA,1011,1,1,4.0,34
Rémy Descamps,FRA,90,0,0,0.0,28
Rémy Labeau Lascary,GLP,637,2,2,2.5,21
Rúben Dias,POR,2271,0,0,1.5,27
Răzvan Marin,ROU,1406,3,1,0.8,28
Saad El Haddad,MAR,30,0,0,0.0,19
Saba Goglichidze,GEO,2539,0,0,0.3,20
Saba Sazonov,GEO,3,0,0,0.0,22
Sacha Boey,FRA,593,0,0,0.1,23
Sael Kumbedi,FRA,951,0,0,0.3,19
Saidou Sow,GUI,1817,1,1,0.8999999999999999,22
Salih Özcan,TUR,744,0,0,0.4,26
Sam Beukema,NED,3012,0,0,1.5,25
Sam Johnstone,ENG,630,0,0,0.0,31
Sam Morsy,EGY,2751,1,1,0.4,32
Sammie Szmodics,IRL,992,4,4,3.4,28
Samu Costa,POR,2649,0,0,1.8,23
Samuel Amo-Ameyaw,ENG,348,2,2,0.7,18
Samuel Bamba,GER,27,0,0,0.1,20
Samuel Chukwueze,NGA,925,3,3,2.7,25
Samuel Dahl,SWE,43,0,0,0.0,24
Samuel Edozie,ENG,65,0,0,0.0,21
Samuel Essende,COD,1636,7,7,4.2,26
Samuel Gigot,FRA,683,2,2,1.3,30
Samuel Grandsir,FRA,84,0,0,0.0,27
Samuel Iling-Junior,ENG,118,1,1,0.1,20
Samuel Lino,BRA,1552,3,3,6.0,24
Samuel Mbangula,BEL,709,3,3,0.6,20
Samuele Birindelli,ITA,1468,3,3,2.1,25
Samuele Ricci,ITA,2825,1,1,1.3,22
Samuele Vignato,ITA,470,0,0,0.3,20
Sander Berge,NOR,2224,0,0,0.4,26
Sandi Lovrić,SVN,2308,2,2,2.6,26
Sandro Ramírez,ESP,2034,9,8,3.3,29
Sandro Tonali,ITA,2630,4,4,4.4,24
Santi Comesaña,ESP,2560,4,4,4.6,27
Santiago Bueno,URU,1687,0,0,0.4,25
Santiago Castro,ARG,2294,8,8,6.9,19
Santiago Giménez,MEX,669,5,5,4.0,23
Santiago Mouriño,URU,1849,0,0,0.9,22
Santiago Pierotti,ARG,1937,4,4,3.1,23
Saud Abdulhamid,KSA,205,0,0,0.0,25
Saïd Benrahma,ALG,735,1,1,2.0,28
Saïmon Bouabré,FRA,97,0,0,0.0,18
Saúl Coco,EQG,2845,2,2,1.2,25
Saúl Ñíguez,ESP,1553,1,1,2.8,29
Saša Lukić,SRB,2344,0,0,1.2,27
Scott Banks,SCO,116,0,0,0.3,22
Scott McKenna,SCO,2466,0,0,1.1,27
Scott McTominay,SCO,2957,12,12,7.5,27
Sead Kolašinac,BIH,1903,0,0,0.8,31
Sean Longstaff,ENG,798,0,0,0.6,26
Sebastiaan Bornauw,BEL,788,2,2,1.2,25
Sebastian Nanasi,SWE,2107,6,6,6.5,22
Sebastian Otoa,DEN,179,0,0,0.0,20
Sebastian Walukiewicz,POL,1841,0,0,0.4,24
Sebastiano Esposito,ITA,2331,8,7,4.2,22
Sebastiano Luperto,ITA,3240,1,1,2.2,27
Seko Fofana,CIV,844,1,1,1.8,29
Sekou Mara,FRA,768,1,1,2.0,22
Selim Amallah,MAR,1376,3,2,2.7,27
Semuel Pizzignacco,ITA,736,0,0,0.0,22
Senne Lynen,BEL,2733,0,0,1.1,25
Senny Mayulu,FRA,808,2,2,2.9,18
Sepp van den Berg,NED,2586,0,0,2.0,22
Serge Gnabry,GER,1242,7,7,6.8,29
Sergi,ESP,2957,2,2,1.5,32
Sergi Altimira,ESP,1972,0,0,1.6,22
Sergi Canós,ESP,370,0,0,0.5,27
Sergi Cardona,ESP,2945,1,1,2.4,25
Sergi Darder,ESP,2744,2,2,2.1,30
Sergi Dominguez,ESP,172,0,0,0.0,19
Sergi Guardiola,ESP,362,0,0,2.4,33
Sergi Gómez,ESP,664,0,0,0.3,32
Sergi Roberto,ESP,696,0,0,0.7,32
Sergio Akieme,ESP,2523,2,2,1.5,26
Sergio Arribas,ESP,90,0,0,0.0,21
Sergio Camello,ESP,1134,3,3,4.1,23
Sergio Carreira,ESP,1656,0,0,0.6,23
Sergio Gómez,ESP,2738,2,2,1.9,23
Sergio Herrera,ESP,3330,0,0,0.0,31
Sergio Reguilón,ESP,196,0,0,0.1,27
Sergio Viera,ESP,96,0,0,0.0,19
Sergiu Perciun,MDA,152,0,0,0.0,18
Serhou Guirassy,GUI,2598,21,18,19.6,28
Seydouba Cissé,GUI,2435,3,3,3.0,23
Shavy Babicka,GAB,1186,4,4,3.9,24
Sheraldo Becker,SUR,995,2,2,2.0,29
Shiō Fukuda,JPN,60,1,1,0.4,20
Shumaira Mheuka,ENG,1,0,0,0.1,16
Shuto Machino,JPN,1953,11,9,4.9,24
Sidiki Cherif,FRA,324,0,0,0.7,17
Siebe Van Der Heyden,BEL,969,1,1,1.7,26
Silvan Widmer,SUI,504,0,0,0.3,31
Silvi Clúa,ESP,163,0,0,0.0,19
Silvère Ganvoula M'Boussy,CGO,326,0,0,0.4,28
Simon Adingra,CIV,1097,2,2,2.5,22
Simon Cara,FRA,9,0,0,0.0,19
Simon Sohm,SUI,2989,4,4,3.1,23
Simone Pafundi,ITA,116,0,0,0.1,18
Simone Perilli,ITA,180,0,0,0.0,29
Simone Scuffet,ITA,1260,0,0,0.0,28
Simone Verdi,ITA,115,0,0,0.1,32
Sinaly Diomande,CIV,1945,3,3,1.1,23
Sirlord Conteh,GER,892,1,1,2.1,28
Skelly Alvero,FRA,236,0,0,0.0,22
Sofiane Diop,FRA,1064,6,6,6.0,24
Sofyan Amrabat,MAR,180,0,0,0.0,27
Solly March,ENG,168,0,0,0.1,30
Son Heung-min,KOR,2110,7,6,5.7,32
Sorba Thomas,WAL,1321,1,1,1.5,24
Souleymane Touré,FRA,733,1,1,0.4,21
Soumaïla Coulibaly,FRA,438,0,0,0.2,20
Soungoutou Magassa,FRA,1025,0,0,0.5,20
Stanis Idumbo,BEL,284,1,1,0.6,19
Stanislav Lobotka,SVK,2636,0,0,0.3,29
Stanko Jurić,CRO,1729,0,0,0.8,27
Stanley N'Soki,FRA,1308,0,0,0.1,25
Stefan Bajcetic,ESP,969,1,1,0.3,19
Stefan Bell,GER,1436,0,0,0.8,32
Stefan Džodić,SRB,242,0,0,0.1,19
Stefan Lainer,AUT,757,1,1,0.3,31
Stefan Lekovic,SRB,367,0,0,0.1,20
Stefan Ortega,GER,1100,0,0,0.0,31
Stefan Posch,AUT,1101,0,0,0.5,27
Stefan Schimmer,GER,247,0,0,1.1,30
Stefan de Vrij,NED,1726,3,3,1.1,32
Stefano Sabelli,ITA,2058,0,0,0.1,31
Stefano Sensi,ITA,274,1,0,0.2,28
Stefano Turati,ITA,2676,0,0,0.0,22
Stephan El Shaarawy,ITA,1098,3,3,2.7,31
Stephy Mavididi,ENG,1615,4,4,1.8,26
Steve Mandanda,FRA,1486,0,0,0.0,39
Steve Mounié,BEN,347,1,1,3.2,29
Steve Ngoura,FRA,289,0,0,1.2,19
Steven Skrzybski,GER,1323,6,5,2.7,31
Stoichkov,ESP,699,0,0,1.1,30
Stole Dimitrievski,MKD,360,0,0,0.0,30
Strahinja Pavlović,SRB,1864,2,2,1.8,23
Suat Serdar,GER,1376,2,2,1.9,27
Suso,ESP,606,0,0,0.7,30
Sven Botman,NED,412,0,0,0.5,24
Sven Ulreich,GER,90,0,0,0.0,35
Szymon Żurkowski,POL,106,0,0,0.1,26
Sávio,BRA,1766,1,1,5.0,20
Séamus Coleman,IRL,215,0,0,0.6,35
Sébastien Haller,CIV,404,0,0,0.4,30
Sékou Doucoure,FRA,12,0,0,0.0,19
Sérigné Diop,SEN,4,0,0,0.0,19
Tadeo Allende,ARG,2,0,0,0.0,25
Taiwo Awoniyi,NGA,416,1,1,2.1,26
Tajon Buchanan,CAN,511,1,1,0.9,25
Takefusa Kubo,JPN,2372,5,5,3.6,23
Takehiro Tomiyasu,JPN,7,0,0,0.2,25
Takuma Asano,JPN,1054,2,2,2.7,29
Takumi Minamino,JPN,2231,6,6,8.9,29
Tammy Abraham,ENG,1184,3,2,5.4,26
Tamás Nikitscher,HUN,858,0,0,0.1,24
Tanguy Coulibaly,FRA,1485,3,3,3.5,23
Tanguy Ndombele,FRA,1131,1,1,2.4,27
Tanguy Nianzou,FRA,518,0,0,0.2,22
Tanner Tessmann,USA,1234,1,1,1.0,22
Tariq Lamptey,GHA,860,2,2,0.4,23
Taylor Harwood-Bellis,ENG,2825,1,1,1.8,22
Teddy Teuma,MLT,750,1,0,0.6,30
Terem Moffi,NGA,58,1,1,2.3,25
Tete Morente,ESP,2021,3,3,2.9,27
Teun Koopmeiners,NED,1994,3,3,3.8,26
Theo Bair,CAN,939,2,2,3.0,24
Theo Hernández,FRA,2696,4,4,1.9,26
Thiago,BRA,175,0,0,0.1,23
Thiago Almada,ARG,951,1,1,2.0,23
Thiago Ojeda,ARG,8,0,0,0.0,21
Thibault De Smet,BEL,192,0,0,0.1,26
Thibaut Courtois,BEL,2700,0,0,0.0,32
Thierno Barry,FRA,2323,11,10,11.7,21
Thierry Correia,POR,768,0,0,0.3,25
Thijs Dallinga,NED,1154,3,3,4.3,23
Thilo Kehrer,GER,2383,4,4,1.5,27
Thomas Campaniello,ITA,25,0,0,0.5,16
Thomas Delaine,FRA,9,0,0,0.0,32
Thomas Dähne,GER,810,0,0,0.0,30
Thomas Keller,GER,148,0,0,0.0,24
Thomas Kristensen,DEN,1754,1,1,0.9,22
Thomas Lemar,FRA,85,0,0,0.3,28
Thomas Meunier,BEL,1928,2,2,1.9,32
Thomas Müller,GER,1225,1,1,3.8,34
Thomas Partey,GHA,2797,4,4,2.3,31
Théo Chennahi,FRA,181,0,0,0.2,19
Théo De Percin,MTQ,180,0,0,0.0,23
Théo Pellenard,FRA,45,0,0,0.0,30
Théo Sainte-Luce,FRA,1018,1,1,1.0,25
Tiago Cardoso,LUX,380,0,0,0.0,18
Tiago Gabriel,POR,96,0,0,0.0,19
Tiago Santos,POR,404,0,0,0.4,22
Tiago Tomás,POR,1884,6,6,5.4,22
Tidiam Gomis,FRA,152,0,0,0.3,17
Tijjani Noslin,NED,861,2,2,2.0,25
Tijjani Reijnders,NED,3128,10,10,7.5,26
Tim Breithaupt,GER,120,0,0,0.1,22
Tim Drexler,GER,357,0,0,0.1,19
Tim Iroegbunam,ENG,574,0,0,0.2,21
Tim Kleindienst,GER,2737,16,15,11.9,28
Tim Oermann,GER,2213,0,0,0.2,20
Tim Siersleben,GER,1182,0,0,0.6,24
Tim Skarke,GER,1164,0,0,2.1,27
Timo Becker,GER,2445,0,0,1.4,27
Timo Horn,GER,1170,0,0,0.0,31
Timo Werner,GER,516,0,0,1.0,28
Timon Weiner,GER,2250,0,0,0.0,25
Timothee Pembele,FRA,1113,1,1,1.3,21
Timothy Castagne,BEL,1649,0,0,0.4,28
Timothy Chandler,USA,24,0,0,0.0,34
Timothy Weah,USA,1638,5,5,3.4,24
Tino Kadewere,ZIM,512,1,1,1.7,28
Tobias Sippel,GER,59,0,0,0.0,36
Toby Collyer,ENG,179,0,0,0.2,20
Tom Bischof,GER,2559,5,5,2.2,19
Tom Cairney,SCO,628,2,2,0.8,33
Tom King,WAL,1,0,0,0.0,29
Tom Krauß,GER,1077,0,0,0.4,23
Tom Louchet,FRA,775,1,1,0.8,21
Tom Pouilly,FRA,273,0,0,0.4,21
Tom Rothe,GER,1670,3,3,1.8,19
Tommaso Augello,ITA,2713,0,0,0.3,29
Tommaso Baldanzi,ITA,832,1,1,1.4,21
Tommaso Gabellini,ITA,10,0,0,0.1,17
Tommaso Pobega,ITA,1178,2,2,2.0,25
Tommaso Rubino,ITA,8,0,0,0.0,17
Tommy Doyle,ENG,488,0,0,0.6,22
Tomás Conechny,ARG,847,1,1,2.4,26
Tomás Palacios,ARG,457,0,0,0.0,21
Tomáš Souček,CZE,2567,9,9,6.7,29
Tomáš Suslov,SVK,2080,0,0,1.6,22
Tomáš Čvančara,CZE,831,2,2,3.8,23
Toni Lato,ESP,621,0,0,0.0,26
Toni Martínez,ESP,1012,4,4,3.6,27
Tosin Adarabioyo,ENG,1409,1,1,0.9,26
Toti Gomes,POR,2614,0,0,0.7,25
Trent Alexander-Arnold,ENG,2365,3,3,1.9,25
Trevoh Chalobah,ENG,1970,3,3,2.0,25
Tuta,BRA,2274,2,2,1.1,25
Tyler Adams,USA,1965,0,0,1.6,25
Tyler Dibling,ENG,1874,2,2,2.5,18
Tyler Fredricson,ENG,165,0,0,0.0,19
Tymoteusz Puchacz,POL,396,0,0,0.1,25
Tyrell Malacia,NED,100,0,0,0.0,24
Tyrick Mitchell,ENG,3092,0,0,1.3,24
Tyrique George,ENG,183,1,1,0.2,18
Tyrone Mings,ENG,1120,0,0,0.8,31
Tyronne Ebuehi,NGA,74,0,0,0.0,28
Téji Savanier,FRA,2363,2,0,2.3,32
Téo Barisic,CRO,2,0,0,0.0,19
Ulisses Garcia,SUI,930,2,2,1.5,28
Umar Sadiq,NGA,1052,5,5,3.6,27
Umut Tohumcu,GER,375,0,0,0.1,19
Unai García,ESP,65,0,0,0.0,32
Unai Gómez,ESP,1284,1,1,1.9,21
Unai López,ESP,1707,3,3,1.6,28
Unai Marrero,ESP,180,0,0,0.0,22
Unai Núñez,ESP,645,0,0,0.2,27
Unai Simón,ESP,1890,0,0,0.0,27
Urko González,ESP,1419,0,0,0.5,23
Valentin Atangana Edoa,FRA,2854,1,1,2.5,18
Valentin Carboni,ARG,103,0,0,0.0,19
Valentin Gendrey,FRA,1594,1,1,1.3,24
Valentin Mihaila,ROU,1288,0,0,2.4,24
Valentin Rongier,FRA,1562,3,3,1.0,29
Valentin Rosier,FRA,2595,1,1,0.9,27
Valentino Lazaro,AUT,2307,0,0,1.0,28
Valentino Livramento,ENG,2840,0,0,0.3,21
Valentín Barco,ARG,1445,0,0,0.8,20
Valentín Castellanos,ARG,2384,10,8,11.3,25
Valentín Pezzolesi,ESP,6,0,0,0.0,17
Valery Fernández,ESP,309,2,2,0.8,24
Vanderson,BRA,2064,1,1,2.2,23
Vanja Milinković-Savić,SRB,3330,0,0,0.0,27
Vanja Vlahović,SRB,60,0,0,0.2,20
Vasilije Adžić,MNE,42,0,0,0.0,18
Vedat Muriqi,KVX,2058,7,5,7.3,30
Vicente Guaita,ESP,3060,0,0,0.0,37
Victor Bernth Kristiansen,DEN,2482,0,0,0.3,21
Victor Boniface,NGA,1008,8,8,7.1,23
Victor Lindelöf,SWE,704,0,0,0.0,30
Victor Nelsson,DEN,187,0,0,0.0,25
Victor Orakpo,NGA,36,0,0,0.3,18
Viggo Gebel,GER,14,0,0,0.0,16
Viktor Kovalenko,UKR,77,0,0,0.1,28
Viktor Tsyhankov,UKR,1913,2,2,2.8,26
Vincent Sierro,SUI,2402,5,3,2.7,28
Vincenzo Grifo,ITA,2432,8,8,5.6,31
Vinicius Júnior,BRA,2253,11,9,8.2,24
Virgil van Dijk,NED,3330,3,3,2.2,33
Vitaliy Mykolenko,UKR,3082,1,1,0.5,25
Vitaly Janelt,GER,2254,1,1,0.8,26
Vitezslav Jaros,CZE,12,0,0,0.0,23
Viti,ESP,1982,0,0,0.1,26
Vitinha,POR,3370,7,5,3.4000000000000004,24
Vitor Reis,BRA,1,0,0,0.0,18
Vitor Roque,BRA,1235,4,4,6.1,19
Vladimír Coufal,CZE,1067,0,0,0.3,31
Vladyslav Krapyvtsov,UKR,180,0,0,0.0,19
Víctor Meseguer,ESP,418,0,0,0.7,25
Víctor Muñoz,ESP,36,0,0,0.5,21
Wahbi Khazri,TUN,1118,1,1,2.3,33
Waldemar Anton,GER,1949,2,2,1.7,28
Walid Cheddira,MAR,652,1,1,1.0,26
Warmed Omari,COM,8,0,0,0.0,24
Warren Bondo,FRA,1780,0,0,0.4,20
Warren Kamanzi,NOR,1022,1,1,1.3,23
Warren Zaïre-Emery,FRA,2050,1,1,1.7,18
Wataru Endo,JPN,273,0,0,0.0,31
Welington,BRA,482,0,0,0.0,23
Wes Burns,WAL,926,0,0,0.5,29
Wesley Fofana,FRA,1172,0,0,0.4,23
Wesley Saïd,FRA,905,3,3,3.2,29
Weston McKennie,USA,2310,2,2,2.9,25
Wilfred Ndidi,NGA,2324,0,0,2.0,27
Wilfried Ndollo,CMR,401,0,0,0.0,19
Wilfried Singo,CIV,2096,1,1,1.9,23
Wilfried Zaha,CIV,73,0,0,0.1,31
Will Alves,ENG,1,0,0,0.0,19
Will Hughes,ENG,2108,0,0,1.1,29
Will Lankshear,ENG,11,0,0,0.0,19
Willi Orban,HUN,2222,5,5,4.0,31
William Carvalho,POR,484,0,0,0.2,32
William Osula,DEN,134,1,1,0.2,20
William Saliba,FRA,3039,2,2,2.3,23
William Smallbone,IRL,690,1,1,0.6,24
Willian,BRA,257,0,0,0.3,35
Willian Pacho,ECU,2132,0,0,0.3,22
Williot Swedberg,SWE,1348,4,4,5.2,20
Willy Boly,CIV,150,0,0,0.1,33
Willy Kambwala,FRA,1117,0,0,0.3,19
Wilson Odobert,FRA,850,1,1,1.6,19
Wladimiro Falcone,ITA,3420,0,0,0.0,29
Wojciech Szczęsny,POL,1350,0,0,0.0,34
Wout Faes,BEL,2815,1,1,1.5,26
Woyo Coulibaly,MLI,1193,0,0,0.1,25
Wylan Cyprien,FRA,28,0,0,0.2,29
Xaver Schlager,AUT,181,0,0,0.1,26
Xavi Simons,NED,2150,10,10,5.1,21
Xavier Moreno,ESP,45,0,0,0.0,19
Yacine Adli,FRA,1234,4,4,1.0,24
Yael Mouanga,FRA,946,0,0,0.1,19
Yael Nandjou,FRA,154,0,0,0.2,19
Yahia Fofana,CIV,2970,0,0,0.0,23
Yan Couto,BRA,895,0,0,0.3,22
Yan Diomandé,CIV,545,2,2,1.4,17
Yangel Herrera,VEN,2257,4,4,3.6,26
Yanis Issoufou,FRA,77,0,0,0.1,17
Yanis Zouaoui,ALG,976,0,0,0.1,30
Yankuba Minteh,GAM,1838,6,6,4.1,20
Yann Aurel Bisseck,GER,1643,3,3,2.6,23
Yann Gboho,FRA,2333,5,5,5.4,23
Yann Karamoh,FRA,1046,0,0,1.2,26
Yann Sommer,SUI,2970,0,0,0.0,35
Yannick Gerhardt,GER,1518,1,1,1.2,30
Yannik Engelhardt,GER,1164,1,1,0.6,23
Yannik Keitel,GER,270,0,0,0.5,24
Yannik Lührs,GER,127,0,0,0.0,20
Yarek Gasiorowski,ESP,947,0,0,1.1,19
Yaser Asprilla,COL,1405,3,3,2.1,20
Yasin Ayari,SWE,1965,2,2,2.4,20
Yassin Belkhdim,FRA,1523,1,1,0.8,22
Yassine Kechta,MAR,2096,2,2,2.5,22
Yaya Kader Fofana,MLI,634,1,1,0.6,20
Yehor Yarmoliuk,UKR,1450,0,0,0.6,20
Yehvann Diouf,SEN,3060,0,0,0.1,24
Yellu Santiago,ESP,372,0,0,0.0,20
Yeray Álvarez,ESP,1781,1,1,0.5,29
Yeremi Pino,ESP,1934,4,4,3.9,21
Yerry Mina,COL,2569,1,1,2.3,29
Yerson Mosquera,COL,441,0,0,0.3,23
Ylber Ramadani,ALB,1807,1,1,0.6,28
Yllan Okou,FRA,2,0,0,0.0,21
Yoane Wissa,COD,2919,19,19,18.5,27
Yoann Cissé,FRA,5,0,0,0.0,19
Yoann Salmier,GUF,797,0,0,0.8,31
Yoel Lago,ESP,583,0,0,0.0,20
Yoram Zague,FRA,183,0,0,0.1,18
Yorbe Vertessen,BEL,718,1,1,1.3,23
Yordan Osorio,VEN,172,0,0,0.0,30
Younes Lachaab,FRA,9,0,0,0.1,19
Youri Tielemans,BEL,3026,3,3,2.5,27
Youssef Chermiti,POR,45,0,0,0.1,20
Youssef Maleh,MAR,1510,0,0,0.9,25
Youssouf Fofana,FRA,2504,1,1,1.3,25
Youssouf Ndayishimiye,BDI,1932,3,3,0.9,25
Youssouf Sabaly,SEN,1581,0,0,0.2,31
Youssoufa Moukoko,GER,204,2,2,2.2,19
Yukinari Sugawara,JPN,1557,1,1,0.5,24
Yunis Abdelhamid,MAR,1033,0,0,0.2,36
Yunus Emre Konak,TUR,42,0,0,0.2,18
Yunus Musah,USA,1571,0,0,1.9,21
Yuri Berchiche,ESP,2044,0,0,0.6,34
Yussuf Poulsen,DEN,378,2,2,3.3,30
Yusuf Kabadayı,GER,71,1,1,0.6,20
Yvan Neyou,CMR,2312,1,1,0.6,27
Yvann Macon,FRA,790,0,0,0.3,25
Yves Bissouma,MLI,1408,2,2,0.6,27
Zain Silcott-Duberry,MSR,1,0,0,0.0,19
Zakaria Aboukhlal,MAR,1901,7,6,8.6,24
Zeki Çelik,TUR,2256,0,0,0.6,27
Zinedine Ferhat,ALG,849,2,2,1.4,31
Zinédine Ould Khaled,FRA,343,0,0,0.0,24
Zion Suzuki,JPN,3314,0,0,0.0,21
Zito Luvumbo,ANG,1606,2,2,2.1,22
Zuriko Davitashvili,GEO,2778,9,7,6.6,23
Álex Berenguer,ESP,2339,6,6,6.0,29
Álex Domínguez,ESP,19,0,0,0.0,26
Álex Grimaldo,ESP,2636,2,2,2.5,28
Álex Jiménez,ESP,1266,0,0,0.8,19
Álex Moreno,ESP,955,0,0,0.2,31
Álex Muñoz,ESP,1415,3,3,0.9,30
Álex Remiro,ESP,3240,0,0,0.0,29
Álex Suárez,ESP,2460,0,0,0.5,31
Álex Valle,ESP,1030,0,0,0.3,20
Álvaro Aguado,ESP,443,0,0,0.6,28
Álvaro Fernández,ESP,747,0,0,0.0,26
Álvaro García,ESP,2559,4,4,7.6,31
Álvaro Morata,ESP,1099,5,5,3.9,31
Álvaro Odriozola,ESP,43,0,0,0.0,28
Álvaro Pascual,ESP,408,1,1,1.1,22
Álvaro Rodríguez,URU,852,2,2,1.2,20
Álvaro Tejero,ESP,1238,1,1,0.6,28
Álvaro djaló,GNB,659,1,1,0.8,24
Ángel Correa,ARG,805,4,4,4.5,29
Ángel Ortíz,ESP,353,0,0,0.0,20
Éder Militão,BRA,938,1,1,0.6,26
Éderson,BRA,2881,4,4,4.1,25
Óscar Mingueza,ESP,2729,4,4,1.5,25
Óscar Perea,COL,14,0,0,0.0,18
Óscar Rodríguez Arnaiz,ESP,1330,1,1,2.1,26
Óscar Trejo,ARG,496,1,1,0.6,36
Óscar Valentín,ESP,1835,0,0,0.4,29
Óscar de Marcos,ESP,1564,0,0,1.0,35
Ørjan Nyland,NOR,2673,0,0,0.0,33
Ümit Akdag,ROU,500,0,0,0.1,20
Þórir Jóhann Helgason,ISL,1156,0,0,1.2,23
Đorđe Petrović,SRB,2790,0,0,0.0,24
İlkay Gündoğan,GER,2223,1,1,3.2,33
Łukasz Fabiański,POL,1160,0,0,0.0,39
Łukasz Skorupski,POL,2364,0,0,0.0,33
