player,nation,minutes,goals,npg,npxg,age
Yannick Gerhardt,GER,1228,1,1,,23
Yannis Salibur,FRA,1521,3,3,,26
Yassine Benzia,ALG,2288,1,1,,22
Yassine Bounou,MAR,2655,0,0,,26
Yassine El Ghanassy,BEL,644,0,0,,27
Yaya Sanogo,FRA,1513,6,6,,24
Yaya Touré,CIV,236,0,0,,34
Yeni Ngbakoto,COD,576,3,2,,25
Yeray Álvarez,ESP,675,0,0,,22
Yerry Mina,COL,371,0,0,,22
Yevhen Konoplyanka,UKR,1562,4,4,,27
Yoan Cardinale,FRA,900,0,0,,23
Yoann Andreu,FRA,2070,1,1,,28
Yoann Gourcuff,FRA,426,1,1,,31
Yoann Salmier,GUF,1107,0,0,,24
Yoel,ESP,90,0,0,,28
Yohan Benalouane,TUN,90,0,0,,30
Yohan Cabaye,FRA,2376,0,0,,31
Yohann Pelé,FRA,738,0,0,,34
Yoric Ravet,FRA,498,0,0,,27
Yoshinori Mutō,JPN,1904,8,8,,25
Younousse Sankharé,SEN,1881,7,7,,27
Younès Kaboul,FRA,150,0,0,,31
Youri Tielemans,BEL,1569,0,0,,20
Youssef Aït Bennasser,MAR,2047,0,0,,21
Youssef En-Nesyri,MAR,1596,4,4,,20
Youssouf Sabaly,SEN,3093,0,0,,24
Yoël Armougom,FRA,139,0,0,,19
Yunus Mallı,TUR,2242,5,5,,25
Yuri Berchiche,ESP,1716,2,2,,27
Yussuf Poulsen,DEN,1664,4,4,,23
Yusuf Sari,TUR,1,0,0,,18
Yuto Nagatomo,JPN,790,0,0,,30
Yuya Osako,JPN,1896,4,4,,27
Yves Bissouma,MLI,1561,2,2,,20
Yvon Mvogo,SUI,90,0,0,,23
Zakaria Bakkali,BEL,909,0,0,,21
Zaydou Youssouf,COM,131,0,0,,18
Zdravko Kuzmanović,SRB,480,0,0,,29
Zinédine Machach,FRA,193,1,1,,21
Zlatan Ibrahimović,SWE,106,0,0,,35
Zlatko Junuzović,AUT,1633,2,2,,29
Zouhair Feddal,MAR,1257,3,3,,28
Àngel Rangel,ESP,156,0,0,,34
Ádám Lang,HUN,232,0,0,,24
Ádám Nagy,HUN,711,1,1,,22
Ádám Szalai,HUN,896,5,5,,29
Álex Alegría,ESP,628,0,0,,24
Álex Berenguer,ESP,1043,1,1,,22
Álex Granell,ESP,2848,1,1,,28
Álex Gálvez,ESP,1979,1,1,,28
Álex Mula,ESP,561,0,0,,21
Álex Robles,ESP,90,0,0,,18
Álvaro González,ESP,2898,0,0,,27
Álvaro Jiménez,ESP,529,1,1,,22
Álvaro Medrán,ESP,1019,2,2,,23
Álvaro Morata,ESP,2061,11,11,,24
Álvaro Odriozola,ESP,2918,0,0,,21
Ángel Correa,ARG,2253,8,8,,22
Ángel Di María,ARG,2111,11,11,,29
Ángel Rodríguez,ESP,2293,13,13,,30
Çağlar Söyüncü,TUR,2153,1,1,,21
Éder,ITA,800,3,3,,30
Édgar Barreto,PAR,1965,1,1,,33
Érik Lamela,ARG,843,2,2,,25
Étienne Capoue,FRA,1542,1,1,,29
Étienne Didot,FRA,1621,2,2,,34
Éver Banega,ARG,2399,3,0,,29
Óscar Duarte,CRC,990,0,0,,28
Óscar Melendo,ESP,686,1,1,,19
Óscar Romero,PAR,251,0,0,,25
Óscar de Marcos,ESP,1658,1,1,,28
Ömer Toprak,TUR,2020,0,0,,28
İlkay Gündoğan,GER,1517,4,3,,26
Ľubomír Tupta,SVK,32,0,0,,19
Łukasz Fabiański,POL,3420,0,0,,32
Łukasz Piszczek,POL,2138,0,0,,32
Łukasz Skorupski,POL,90,0,0,,26
Šime Vrsaljko,CRO,1696,0,0,,25
Ștefan Radu,ROU,2588,0,0,,30
