player,nation,minutes,goals,npg,npxg,age
David Silva,ESP,1720,2,2,2.7,35
David Soria,ESP,3414,0,0,0.0,28
David Timor,ESP,341,0,0,0.2,31
David Zima,CZE,1314,0,0,0.7,20
David de Gea,ESP,3420,0,0,0.0,30
Davide Biraschi,ITA,930,0,0,0.1,27
Davide Calabria,ITA,2119,2,2,3.2,24
Davide Faraoni,ITA,2572,4,4,2.7,29
Davide Frattesi,ITA,2854,4,4,6.5,21
Davide Marfella,ITA,11,0,0,0.0,21
Davide Zappacosta,ITA,2345,1,1,2.2,29
Davie Selke,GER,1004,4,3,2.4,26
Davinson Sánchez,COL,1631,2,2,2.1,25
Dayot Upamecano,FRA,2211,1,1,0.8,22
Declan Rice,ENG,3179,1,1,1.1,22
Dedryck Boyata,BEL,1898,0,0,0.6,30
Deiver Machado,COL,523,0,0,0.0,27
Dejan Kulusevski,SWE,2033,6,6,5.3,21
Dejan Ljubicic,AUT,1969,3,3,2.3,23
Delano Burgzorg,NED,27,1,1,0.2,22
Dele Alli,ENG,995,1,0,0.7999999999999999,25
Demarai Gray,ENG,2338,5,5,4.5,25
Demba Seck,SEN,146,0,0,0.6,20
Denis Bouanga,GAB,2436,9,9,8.4,26
Denis Cheryshev,RUS,563,0,0,1.0,30
Denis Suárez,ESP,2819,4,4,1.9,27
Denis Vavro,SVK,8,0,0,0.0,25
Denis Zakaria,SUI,1992,3,3,2.5,24
Dennis Appiah,FRA,2099,0,0,0.0,29
Dennis Geiger,GER,1377,2,2,0.9,23
Dennis Jastrzembski,POL,225,0,0,0.1,21
Dennis Johnsen,NOR,1445,1,1,1.7,23
Dennis Praet,BEL,1539,2,2,2.5,27
Denso Kasius,NED,180,0,0,0.1,18
Denzel Dumfries,NED,2028,5,5,5.8,25
Derek Mazou-Sacko,FRA,3,0,0,0.0,16
Deyovaisio Zeefuik,NED,565,0,0,0.0,23
Diadie Samassékou,MLI,1655,2,2,1.2,25
Diant Ramaj,GER,90,0,0,0.0,19
Dickson Abiama,NGA,726,0,0,2.2,22
Didier Lamkel Zé,CMR,605,3,3,2.2,24
Diego Carlos,BRA,2957,3,3,2.5,28
Diego Conde,ESP,6,0,0,0.0,22
Diego Coppola,ITA,249,0,0,0.1,17
Diego Demme,GER,692,1,1,0.3,29
Diego Falcinelli,ITA,66,0,0,0.4,30
Diego Farias,BRA,66,0,0,0.0,31
Diego Godín,URU,818,0,0,0.5,35
Diego González,ESP,1793,0,0,0.2,26
Diego Lainez,MEX,140,0,0,0.1,21
Diego Llorente,ESP,2340,3,3,1.4,27
Diego López,ESP,3177,0,0,0.0,39
Diego Perotti,ARG,287,0,0,0.6,33
Diego Rico,ESP,1644,0,0,0.2,28
Dilane Bakwa,FRA,43,0,0,0.4,18
Dimitri Foulquier,FRA,2522,0,0,0.8,28
Dimitri Liénard,FRA,2044,2,2,1.5,33
Dimitri Payet,FRA,2592,12,5,5.2,34
Dimitrije Kamenović,SRB,45,0,0,0.4,21
Dimitrios Keramitsis,GRE,1,0,0,0.0,17
Dimitris Giannoulis,GRE,1169,0,0,0.2,25
Dimitris Nikolaou,GRE,3240,0,0,0.1,22
Dimitry Bertaud,FRA,833,0,0,0.0,23
Diogo Dalot,POR,1801,0,0,0.7,22
Diogo Jota,POR,2364,15,15,16.1,24
Dion Lopy,SEN,1642,0,0,1.0,19
Dion Moise Sahi,CIV,128,0,0,0.8,19
Divock Origi,BEL,133,3,3,1.6,26
Djeidi Gassama,FRA,2,0,0,0.0,17
Djené,TOG,3115,0,0,0.1,29
Djibril Sidibé,FRA,949,0,0,0.2,29
Djibril Sow,SUI,2415,2,2,0.6,24
Dodi Lukebakio,BEL,1058,2,1,2.5999999999999996,23
Domagoj Bradarić,CRO,417,0,0,0.0,21
Domen Črnigoj,SVN,1881,3,3,2.3,25
Domenico Berardi,ITA,2819,15,9,7.8,26
Domenico Criscito,ITA,1618,6,0,0.3,34
Domingos Duarte,POR,1687,1,1,0.7,26
Dominic Calvert-Lewin,ENG,1283,5,3,4.6,24
Dominic Thompson,ENG,146,0,0,0.0,21
Dominik Greif,SVK,90,0,0,0.0,24
Dominik Kohr,GER,1614,0,0,1.2,27
Dominik Szoboszlai,HUN,1543,6,6,4.1,20
Dominique Heintz,GER,496,0,0,0.2,27
Donny van de Beek,NED,558,2,2,1.6,24
Donyell Malen,NED,1684,5,5,4.2,22
Dor Peretz,ISR,585,0,0,0.7,26
Douglas Luiz,BRA,2715,2,2,2.0,23
Doğan Alemdar,TUR,1080,0,0,0.0,18
Dries Mertens,BEL,1384,11,10,3.8,34
Duje Ćaleta-Car,CRO,2057,2,2,1.6,24
Duván Zapata,COL,1722,10,7,11.2,30
Dušan Vlahović,SRB,2933,24,19,13.5,21
Dwight Gayle,ENG,38,0,0,0.3,30
Dwight McNeil,ENG,3107,0,0,2.3,21
Dylan Bronn,TUN,2545,1,1,1.6,26
Dylan Chambost,FRA,753,0,0,0.5,23
Dávid Strelec,SVK,502,1,1,0.4,20
Dénys Bain,FRA,180,0,0,0.0,28
Dídac Vilà,ESP,203,0,0,0.0,32
Ebenezer Annan,GHA,25,0,0,0.0,18
Eberechi Eze,ENG,605,1,1,0.5,23
Ebrima Colley,GAM,394,0,0,0.7,21
Ebrima Darboe,GAM,63,0,0,0.0,20
Eddie Nketiah,ENG,835,5,5,4.6,22
Eddie Salcedo,ITA,429,0,0,1.6,19
Eden Hazard,BEL,717,0,0,1.2,30
Ederson,BRA,3330,0,0,0.0,27
Edimilson Fernandes,SUI,283,0,0,0.2,25
Edin Džeko,BIH,2469,13,13,13.2,35
Edinson Cavani,URU,766,2,2,3.4,34
Edmond Tapsoba,BFA,1814,1,1,0.4,22
Edo Kayembe,COD,799,0,0,0.2,23
Edoardo Bove,ITA,68,1,1,0.0,19
Edoardo Goldaniga,ITA,935,0,0,0.6,27
Edoardo Vergani,ITA,102,0,0,0.0,20
Edon Zhegrova,KVX,481,2,2,0.7,22
Edouard Mendy,SEN,3060,0,0,0.0,29
Edouard Michut,FRA,70,0,0,0.0,18
Eduard Löwen,GER,1416,2,1,2.1,24
Eduardo Camavinga,FRA,1379,2,2,1.0,18
Eiji Kawashima,JPN,90,0,0,0.0,38
El Bilal Touré,MLI,1194,2,1,3.3,19
El Chadaille Bitshiabu,FRA,5,0,0,0.0,16
Elba Rashani,KVX,1759,8,8,5.0,28
Eldor Shomurodov,UZB,784,3,3,4.0,26
Elhadji Dieye,SEN,34,0,0,0.0,19
Eliaquim Mangala,FRA,1179,1,1,0.5,30
Elif Elmas,MKD,1620,3,3,2.4,21
Eliot Matazo,BEL,790,0,0,0.1,19
Ellis Simms,ENG,61,0,0,0.0,20
Ellyes Skhiri,TUN,1820,4,4,3.3,26
Elseid Hysaj,ALB,2027,1,1,0.5,27
Elvis Rexhbeçaj,GER,2542,0,0,1.4,23
Emanuel Vignato,ITA,594,0,0,0.2,20
Emerson,BRA,2377,1,1,1.5,22
Emerson Palmieri,ITA,2269,1,1,1.0,26
Emi Buendía,ARG,1899,4,4,3.1,24
Emil Audero,ITA,2560,0,0,0.0,24
Emil Bohinen,NOR,699,0,0,0.1,22
Emil Ceide,NOR,53,0,0,0.0,19
Emil Forsberg,SWE,1706,6,2,4.6,29
Emil Krafth,SWE,1634,0,0,0.2,26
Emile Smith Rowe,ENG,1921,10,10,5.8,21
Emiliano Martínez,ARG,3240,0,0,0.0,28
Emmanuel Amankwaa Akurugu,GHA,79,0,0,0.0,19
Emmanuel Dennis,NGA,2581,10,10,7.5,23
Emmanuel Gyasi,GHA,3035,6,6,5.9,27
Emre Can,GER,1690,5,1,0.1,27
Enes Ünal,TUR,2798,16,14,7.1,24
Enis Bardhi,MKD,1701,3,1,2.3,26
Enock Kwateng,FRA,2002,1,1,0.4,24
Enock Mwepu,ZAM,996,2,2,1.9,23
Enric Franquesa,ESP,625,0,0,0.0,24
Enzo Crivelli,FRA,102,0,0,0.4,26
Enzo Ebosse,CMR,1890,0,0,0.1,22
Enzo Le Fée,FRA,2194,2,2,2.1,21
Enzo Millot,FRA,53,0,0,0.0,19
Enzo Roco,CHI,2552,1,1,1.1,28
Eray Cömert,SUI,408,0,0,0.4,23
Erhan Mašović,SRB,1552,0,0,0.4,22
Eric Bailly,CIV,217,0,0,0.0,27
Eric Dier,ENG,3071,0,0,1.0,27
Eric García,ESP,2039,0,0,0.2,20
Eric Maxim Choupo-Moting,CMR,377,4,4,2.8,32
Eric N'Jo,FRA,98,0,0,0.0,17
Erick Cabaco,URU,403,0,0,0.4,26
Erick Pulgar,CHI,341,0,0,0.1,27
Erik Durm,GER,474,0,0,0.0,29
Erik Palmer-Brown,USA,1734,0,0,0.5,24
Erik Pieters,NED,730,0,0,0.2,32
Erik Thommy,GER,274,0,0,0.4,26
Erling Haaland,NOR,1911,22,16,13.0,21
Ermedin Demirović,BIH,871,2,2,3.5,23
Ermin Bičakčić,BIH,5,0,0,0.0,31
Ernesto Torregrossa,ITA,116,0,0,0.0,29
Estanis,ESP,11,0,0,0.0,17
Esteban Saveljich,MNE,1700,0,0,0.8,30
Ethan Ampadu,WAL,2282,0,0,0.3,20
Ethan Pinnock,JAM,2694,1,1,1.5,28
Etienne Green,ENG,1197,0,0,0.0,21
Etrit Berisha,ALB,900,0,0,0.0,32
Evan Ferguson,IRL,23,0,0,0.0,16
Evann Guessand,FRA,438,1,1,1.9,20
Exequiel Palacios,ARG,1097,2,2,0.5,22
Ezequiel Ponce,ARG,667,1,1,2.0,24
Ezequiel Ávila,ARG,1870,6,5,3.4,27
Ezri Konsa,ENG,2477,2,2,1.5,23
Fabian Bredlow,GER,360,0,0,0.0,26
Fabian Delph,ENG,662,0,0,0.0,31
Fabian Klos,GER,1420,3,1,3.5,33
Fabian Kunze,GER,1260,0,0,0.3,23
Fabian Schär,SUI,2158,2,2,1.3,29
Fabiano Parisi,ITA,1477,0,0,0.8,20
Fabien Centonze,FRA,1586,4,4,0.9,25
Fabien Lemoine,FRA,1117,0,0,0.3,34
Fabinho,BRA,2314,5,3,1.9,27
Fabio Depaoli,ITA,815,1,1,0.6,24
Fabio Miretti,ITA,321,0,0,0.1,17
Fabio Quagliarella,ITA,1664,4,3,3.5,38
Fabián Ruiz Peña,ESP,2384,7,7,1.6,25
Facundo Medina,ARG,2593,1,1,1.2,22
Facundo Pellistri,URU,672,0,0,1.0,19
Falaye Sacko,MLI,667,0,0,0.1,26
Fali,ESP,1803,0,0,0.8,27
Fali Candé,GNB,973,0,0,0.2,23
Faouzi Ghoulam,ALG,332,0,0,0.1,30
Farid Boulaya,ALG,1526,4,4,1.5,28
Farid El Melali,ALG,14,0,0,0.0,24
Fede San Emeterio,ESP,830,0,0,0.0,24
Federico Bernardeschi,ITA,1475,1,1,1.4,27
Federico Bonazzoli,ITA,1866,10,8,5.9,24
Federico Ceccherini,ITA,2358,1,1,1.8,29
Federico Chiesa,ITA,863,2,2,2.3,23
Federico Di Francesco,ITA,1367,5,5,2.4,27
Federico Dimarco,ITA,1430,2,2,2.7,23
Federico Fazio,ARG,1434,1,1,1.2,34
Federico Fernández,ARG,523,0,0,0.4,32
Federico Peluso,ITA,11,0,0,0.0,37
Federico Santander,PAR,67,1,1,0.4,30
Federico Valverde,URU,1833,0,0,1.0,23
Felipe,BRA,1504,2,2,1.0,32
Felipe Anderson,BRA,2888,6,6,5.5,28
Felipe Caicedo,ECU,307,1,1,1.2,32
Felix Afena-Gyan,GHA,668,2,2,1.9,18
Felix Kalu Nmecha,GER,323,0,0,0.7,20
Felix Passlack,GER,472,1,1,0.2,23
Ferland Mendy,FRA,1734,2,2,1.1,26
Fernandinho,BRA,964,2,2,1.6,36
Fernando,BRA,1850,1,1,0.6,34
Fernando Calero,ESP,1090,0,0,0.1,25
Fernando Forestieri,ITA,58,2,2,1.0,31
Fernando Marçal,BRA,1449,0,0,0.5,32
Fernando Niño,ESP,884,2,2,4.1,20
Fernando Pacheco,ESP,3053,0,0,0.0,29
Ferrán Torres,ESP,1715,6,5,8.9,21
Fidel,ESP,2261,5,4,2.3,31
Fikayo Tomori,ENG,2718,0,0,2.2,23
Filip Benković,CRO,8,0,0,0.1,24
Filip Kostić,SRB,2522,4,4,2.8,28
Filip Đuričić,SRB,671,2,2,2.0,29
Filippo Bandinelli,ITA,1955,2,2,2.6,26
Filippo Delli Carri,ITA,334,0,0,0.1,22
Filippo Distefano,ITA,2,0,0,0.0,17
Filippo Melegoni,ITA,980,1,1,0.6,22
Filippo Terracciano,ITA,7,0,0,0.0,18
Finley Stevens,WAL,15,0,0,0.0,18
Finn Dahmen,GER,180,0,0,0.0,23
Fisnik Asllani,KVX,9,0,0,0.0,18
Flavien Tait,FRA,2125,5,5,3.2,28
Flavio Junior Bianchi,ITA,314,1,1,0.9,21
Flavius Daniliuc,AUT,1293,0,0,0.2,20
Florent Mollet,FRA,2630,6,6,5.0,29
Florent Ogier,FRA,2429,1,1,0.4,32
Florentino Luís,POR,992,0,0,0.1,21
Florian Grillitsch,AUT,1496,0,0,0.5,25
Florian Kainz,AUT,2320,4,4,3.5,28
Florian Krüger,GER,1129,1,1,1.4,22
Florian Lejeune,FRA,2699,0,0,1.6,30
Florian Müller,GER,2700,0,0,0.0,23
Florian Neuhaus,GER,2121,4,4,4.4,24
Florian Niederlechner,GER,1165,5,5,5.4,30
Florian Sotoca,FRA,2480,6,4,7.1,30
Florian Tardieu,FRA,2632,4,0,0.8,29
Florian Wirtz,GER,1851,7,7,5.3,18
Florin Andone,ROU,176,0,0,0.3,28
Fodé Ballo-Touré,SEN,446,0,0,0.5,24
Fodé Doucouré,MLI,154,0,0,0.0,20
Folarin Balogun,ENG,70,0,0,0.3,20
Fran Beltrán,ESP,2597,1,1,0.4,22
Fran Mérida,ESP,266,0,0,0.1,31
Francesco Acerbi,ITA,2536,4,4,2.2,33
Francesco Bardi,ITA,177,0,0,0.0,29
Francesco Caputo,ITA,2946,11,11,10.5,33
Francesco Cassata,ITA,7,0,0,0.0,24
Francesco Di Mariano,ITA,62,0,0,0.0,25
Francesco Di Tacchio,ITA,1255,0,0,0.4,31
Francesco Forte,ITA,422,1,1,1.0,28
Francesco Magnanelli,ITA,271,0,0,0.1,36
Francesco Rossi,ITA,37,0,0,0.0,30
Francis Coquelin,FRA,830,2,2,0.3,30
Francisco Garcia,ESP,3025,1,1,0.8,21
Francisco Sierralta,CHI,427,0,0,0.0,24
Francisco Trincão,POR,1336,2,2,3.4,21
Franck Honorat,FRA,2899,11,11,4.8,24
Franck Kessié,CIV,2308,6,4,2.1,24
Franck Ribéry,FRA,1421,0,0,1.1,38
Franco Cervi,ARG,1801,4,4,2.8,27
Franco Russo,ARG,1464,1,1,0.2,26
Frank Onyeka,NGA,1045,0,0,1.1,23
Fransérgio,BRA,1258,0,0,1.3,30
Fraser Forster,ENG,1710,0,0,0.0,33
Fraser Hornby,SCO,350,0,0,0.5,21
Fred,BRA,2028,4,4,1.5,28
Freddie Veseli,ALB,596,0,0,0.0,28
Freddie Woodman,ENG,360,0,0,0.0,24
Frederic Guilbert,FRA,2516,0,0,1.1,26
Frederik Rønnow,DEN,630,0,0,0.0,28
Frederik Winther,DEN,328,0,0,0.0,20
Fredrik André Bjørkan,NOR,353,0,0,0.0,22
Fredrik Jensen,FIN,418,0,0,0.2,23
Frenkie de Jong,NED,2476,3,3,4.5,24
Fábio,BRA,1667,0,0,0.8,31
Fábio Silva,POR,572,0,0,2.3,19
Félix Lemaréchal,CIV,9,0,0,0.0,17
Gabriel Dos Santos,BRA,3063,5,5,2.7,23
Gabriel Gudmundsson,SWE,1344,1,1,2.2,22
Gabriel Jesus,BRA,1877,8,7,9.4,24
Gabriel Paulista,BRA,1592,2,2,0.9,30
Gabriel Silva,BRA,713,0,0,0.0,30
Gabriel Veiga,ESP,108,0,0,0.0,19
Gabriel Vidovic,CRO,36,0,0,0.0,17
Gabriele Zappa,ITA,1144,0,0,0.5,21
Gaetano Castrovilli,ITA,1391,1,1,1.2,24
Gareth Bale,WAL,280,1,1,1.2,32
Gary Medel,CHI,2823,0,0,0.3,33
Gastón Pereiro,URU,975,4,4,1.4,26
Gauthier Gallon,FRA,2790,0,0,0.0,28
Gavi Paez,ESP,2316,2,2,4.0,16
Gaël Kakuta,COD,1673,3,2,2.8,30
Gaëtan Laborde,FRA,3070,15,13,15.5,27
Gaëtan Poussin,FRA,1170,0,0,0.0,22
Gelson Martins,POR,1905,4,4,4.7,26
Genki Haraguchi,JPN,1755,2,2,2.4,30
Geoffrey Kondogbia,CTA,1882,1,1,0.5,28
George Bello,USA,434,0,0,0.1,19
Georges Mikautadze,GEO,1,0,0,0.2,20
Georginio Rutter,FRA,1611,8,8,6.6,19
Georginio Wijnaldum,NED,1653,1,1,2.6,30
Gerard Deulofeu,ESP,2616,13,12,7.8,27
Gerard Gumbau,ESP,1890,0,0,0.9,26
Gerard Moreno,ESP,1191,9,8,5.0,29
Gerard Piqué,ESP,2092,1,1,2.1,34
Gerard Yepes,ESP,21,0,0,0.0,18
Germán Pezzella,ARG,1988,1,1,1.2,30
Germán Sánchez,ESP,2299,2,2,1.3,34
Germán Valera,ESP,51,0,0,0.0,19
Gerrit Holtmann,PHI,1840,5,5,4.0,26
Gerson,BRA,2544,9,9,5.5,24
Gerson Rodrigues,LUX,848,1,1,2.6,26
Gerzino Nyamsi,FRA,2984,0,0,2.1,24
Gerónimo Rulli,ARG,2880,0,0,0.0,29
Ghislain Konan,CIV,2418,1,1,0.5,25
Giacomo Bonaventura,ITA,2266,4,4,5.1,31
Giacomo Raspadori,ITA,2740,10,10,7.3,21
Giacomo Satalino,ITA,8,0,0,0.0,22
Gian Marco Ferrari,ITA,3124,1,1,1.9,29
Gian-Luca Itter,GER,1455,0,0,0.2,22
Giangiacomo Magnani,ITA,769,0,0,0.6,25
Gianluca Busio,USA,1950,1,1,1.0,19
Gianluca Caprari,ITA,2739,12,10,5.7,28
Gianluca Frabotta,ITA,20,0,0,0.0,22
Gianluca Gaetano,ITA,20,0,0,0.0,21
Gianluca Mancini,ITA,2878,0,0,2.2,25
Gianluca Pegolo,ITA,90,0,0,0.0,40
Gianluca Scamacca,ITA,2146,16,15,10.0,22
Gianluigi Donnarumma,ITA,1530,0,0,0.0,22
Gideon Jung,GER,142,0,0,0.0,26
Gideon Mensah,GHA,1208,0,0,0.4,23
Gio Reyna,USA,439,2,2,1.5,18
Giorgi Mamardashvili,GEO,1620,0,0,0.0,20
Giorgio Altare,ITA,1466,1,1,1.4,22
Giorgio Chiellini,ITA,1354,0,0,0.6,36
Giorgio Cittadini,ITA,4,0,0,0.0,19
Giorgio Scalvini,ITA,763,1,1,1.7,17
Giorgos Kyriakopoulos,GRE,1975,0,0,0.9,25
Giovani Lo Celso,ARG,1232,1,1,2.0,25
Giovanni Crociata,ITA,15,0,0,0.1,23
Giovanni Di Lorenzo,ITA,2869,1,1,1.2,27
Giovanni González,URU,365,1,1,0.5,26
Giovanni Simeone,ARG,2660,17,17,9.9,26
Giulian Biancone,FRA,2292,1,1,2.0,21
Giuliano Simeone,ARG,1,0,0,0.0,18
Giulio Maggiore,ITA,2819,2,2,3.3,23
Giuseppe Pezzella,ITA,1072,0,0,0.4,23
Gleison Bremer,BRA,2890,3,3,4.1,24
Gonzalo Castro,GER,436,1,1,0.6,34
Gonzalo Escalante,ARG,1309,5,5,2.9,28
Gonzalo Melero,ESP,1692,7,5,2.6,27
Gonzalo Montiel,ARG,1066,1,1,0.3,24
Gonzalo Verdú,ESP,1397,0,0,0.1,32
Gonzalo Villar,ESP,298,0,0,0.3,23
Gonçalo Guedes,POR,2606,11,10,4.9,24
Gonçalo Paciência,POR,516,3,2,2.1,26
Goran Pandev,MKD,843,0,0,0.6,38
Gori,ESP,9,0,0,0.0,19
Granit Xhaka,SUI,2327,1,1,1.2,28
Grant Hanley,SCO,2897,1,1,1.9,29
Gregor Kobel,SUI,2565,0,0,0.0,23
Grejohn Kyei,FRA,396,0,0,1.6,25
Grigoris Kastanos,CYP,1348,1,1,1.5,23
Grischa Prömel,GER,2422,8,8,6.6,26
Grégoire Defrel,MTQ,1362,2,2,3.9,30
Guglielmo Vicario,ITA,3420,0,0,0.0,24
Guido Carrillo,ARG,1168,2,2,2.9,30
Guido Rodríguez,ARG,2529,1,1,1.0,27
Guilherme Ramos,POR,906,0,0,0.2,23
Guillermo Maripán,CHI,1832,0,0,0.7,27
Habib Diallo,SEN,1541,11,9,8.7,26
Habib Keita,MLI,7,0,0,0.2,19
Habib Maïga,CIV,1267,2,2,1.2,25
Hakan Çalhanoğlu,TUR,2480,7,4,3.9,27
Hakim Ziyech,MAR,1319,4,4,3.4,28
Hamadi Al Ghaddioui,MAR,498,2,2,1.5,30
Hamari Traoré,MLI,2890,3,3,1.7,29
Hamed Junior Traorè,CIV,1775,7,7,4.6,21
Hamza Choudhury,ENG,285,0,0,0.0,23
Hannes Wolf,AUT,307,0,0,0.2,22
Hannibal Mejbri,TUN,68,0,0,0.1,18
Hans Hateboer,NED,1386,0,0,1.9,27
Hans Nunoo Sarpei,GHA,643,0,0,0.1,22
Haris Belkebla,ALG,2310,0,0,0.1,27
Harold Moukoudi,CMR,1661,0,0,0.9,23
Harrison Ashby,SCO,7,0,0,0.0,19
Harry Kane,ENG,3232,17,13,17.1,28
Harry Maguire,ENG,2515,1,1,1.7,28
Harry Winks,ENG,912,0,0,0.1,25
Harvey Barnes,ENG,2101,6,6,6.8,23
Harvey Elliott,ENG,346,0,0,0.9,18
Hassane Kamara,CIV,2167,1,1,1.2,27
Hatem Ben Arfa,FRA,314,0,0,0.4,34
Helibelton Palacios,COL,1931,0,0,0.1,28
Henrikh Mkhitaryan,ARM,2495,5,5,3.8,32
Henrique,BRA,1105,0,0,0.9,27
Herbert Bockhorn,GER,850,0,0,0.5,26
Hernani,BRA,682,0,0,0.6,27
Hianga Mananga Mbock,FRA,799,0,0,0.4,21
Hicham Boudaoui,ALG,1621,3,3,1.0,21
Hilmir Mikaelsson,ISL,18,0,0,0.0,17
Hiroki Ito,JPN,2348,1,1,0.6,22
Hirving Lozano,MEX,1613,5,5,5.9,26
Houboulang Mendes,FRA,3220,0,0,1.5,23
Houssem Aouar,FRA,2504,6,6,7.9,23
Hugo Duro,ESP,1846,7,7,3.9,21
Hugo Ekitike,FRA,1273,10,9,4.7,19
Hugo Guillamón,ESP,2361,1,1,0.3,21
Hugo Lloris,FRA,3420,0,0,0.0,34
Hugo Magnetti,FRA,1463,0,0,0.6,23
Hugo Mallo,ESP,1826,1,1,1.4,30
Hugo Novoa,ESP,136,1,1,0.7,18
Hugo Siquet,BEL,22,0,0,0.0,19
Hugo Sotelo,ESP,2,0,0,0.0,17
Hugo Álvarez,ESP,11,0,0,0.2,18
Hwang Hee-chan,KOR,1865,5,5,4.2,25
Hwang Ui-jo,KOR,2508,11,11,7.8,28
Håvard Nielsen,NOR,1367,2,2,1.8,28
Håvard Nordtveit,NOR,304,0,0,0.0,31
Héctor Bellerín,ESP,1979,0,0,0.4,26
Héctor Herrera,MEX,859,0,0,0.5,31
Hélder Costa,ANG,1140,0,0,0.3,27
Iago,BRA,2174,2,2,1.1,24
Iago Aspas,ESP,3087,18,15,11.0,33
Ibrahim Amadou,FRA,812,1,1,0.3,28
Ibrahim Diakité,FRA,4,0,0,0.0,17
Ibrahima Baldé,FRA,58,0,0,0.0,18
Ibrahima Diallo,FRA,1023,0,0,0.5,22
Ibrahima Konaté,FRA,990,0,0,0.3,22
Ibrahima Koné,MLI,732,5,5,2.9,22
Ibrahima Mbaye,SEN,108,0,0,0.0,26
Ibrahima Niane,SEN,1582,3,2,3.4,22
Ibrahima Sissoko,FRA,2303,2,2,2.6,23
Iddrisu Baba,GHA,1934,2,2,1.5,25
Idrissa Gana Gueye,SEN,1641,3,3,1.9,31
Iglesias,ESP,719,0,0,0.1,23
Ignacio Pussetto,ARG,1204,4,3,4.2,25
Ignatius Ganago,CMR,1024,5,5,4.7,22
Igor,BRA,2242,0,0,0.4,23
Igor Carioca,BRA,1578,0,0,0.6,24
Igor Zubeldia,ESP,1648,0,0,0.8,24
Ihlas Bebou,TOG,2091,7,7,8.4,27
Ike Ugbo,CAN,814,5,4,3.5,22
Iker Benito,ESP,118,0,0,0.1,18
Iker Bravo,ESP,12,0,0,0.0,16
Iker Muniain,ESP,2785,4,3,4.3,28
Ilaix Moriba,GUI,850,0,0,0.6,18
Ilan Kebbal,ALG,1772,1,1,1.4,23
Ilias Akhomach,ESP,124,0,0,0.1,17
Ilija Nestorovski,MKD,188,1,1,0.7,31
Illan Meslier,FRA,3384,0,0,0.0,21
Immanuel Pherai,NED,1,0,0,0.0,20
Imran Louza,MAR,1416,0,0,1.1,22
Ionuț Radu,ROU,90,0,0,0.0,24
Irvin Cardona,FRA,1334,4,4,3.4,23
Isaac Carcelen,ESP,1544,0,0,0.5,28
Isaac Hayden,ENG,1002,1,1,0.4,26
Isaac Lihadji,FRA,238,1,1,0.9,19
Isaac Palazón Camacho,ESP,2288,2,2,3.3,26
Isaac Price,NIR,14,0,0,0.2,17
Isaac Success,NGA,911,2,2,2.5,25
Isco,ESP,331,1,1,1.2,29
Ishak Belfodil,ALG,1636,5,4,3.4,29
Islam Slimani,ALG,573,1,1,1.8,33
Isma Ruiz,ESP,283,0,0,0.1,20
Ismail Jakobs,GER,1203,0,0,0.4,21
Ismaila Sarr,SEN,1861,5,5,3.5,23
Ismaël Bennacer,ALG,1525,2,2,0.8,23
Ismaël Doukouré,FRA,17,0,0,0.0,18
Ismaël Gharbi,TUN,2,0,0,0.0,17
Ismaël Traoré,CIV,3215,4,4,3.6,34
Ismaëlben Boura,FRA,95,0,0,0.0,20
Issa Bah,LUX,9,0,0,0.0,19
Issa Diop,FRA,963,0,0,0.1,24
Issa Kaboré,BFA,2254,0,0,0.3,20
Issouf Sissokho,MLI,436,0,0,0.1,19
Ivan Ilić,SRB,2526,1,1,2.3,20
Ivan Perišić,CRO,2821,8,7,4.4,32
Ivan Provedel,ITA,2761,0,0,0.0,27
Ivan Radovanović,SRB,1053,1,1,0.8,32
Ivan Rakitić,CRO,2182,4,3,1.9,33
Ivan Toney,ENG,2909,12,7,8.2,25
Ivo Grbić,CRO,1890,0,0,0.0,25
Ivor Pandur,CRO,270,0,0,0.0,21
Iván Alejo,ESP,1065,2,2,1.0,26
Iván Balliu,ALB,3147,1,1,0.6,29
Iván Marcone,ARG,809,0,0,0.1,31
Iván Martín,ESP,166,0,0,0.1,22
Iván Romero,ESP,178,0,0,0.5,20
Iyenoma Udogie,ITA,2477,5,5,3.9,18
Iñaki Williams,ESP,2777,8,7,13.4,27
Iñigo Lekue,ESP,1925,0,0,0.2,28
Iñigo Martínez,ESP,2341,3,3,2.1,30
Iñigo Pérez,ESP,338,1,1,0.1,33
Iñigo Ruiz de Galarreta,ESP,1378,0,0,0.4,27
Jack Butland,ENG,765,0,0,0.0,28
Jack Cork,ENG,1670,1,1,0.8,32
Jack Grealish,ENG,1914,3,3,4.8,25
Jack Harrison,ENG,2639,8,8,4.0,24
Jack Stephens,ENG,811,0,0,0.0,27
Jacob Barrett Laursen,DEN,1632,2,2,0.3,26
Jacob Bruun Larsen,DEN,812,4,4,3.0,22
Jacob Murphy,ENG,1473,1,1,2.9,26
Jacob Ramsey,ENG,2467,6,6,3.8,20
Jacopo Dezi,ITA,16,0,0,0.0,29
Jacopo Sala,ITA,880,1,1,0.1,29
Jaden Philogene Bidace,ENG,5,0,0,0.0,19
Jadon Sancho,ENG,1900,3,3,3.3,21
Jaime Mata,ESP,672,1,1,1.5,32
Jakob Sørensen,DEN,604,0,0,0.4,23
Jakub Jankto,CZE,587,0,0,0.2,25
Jakub Kiwior,POL,1964,0,0,0.4,21
Jakub Moder,POL,1701,0,0,2.4,22
